,t,"c=0.1,k=1.0,m=1.0,d0=0.1","c=0.5,k=0.25,m=3,d0=0.05","c=0.12,k=0.3,m=0.7,d0=0.08","c=0.07,k=0.2,m=5,d0=0.07","c=0.2,k=0.1,m=0.5,d0=0.05","c=0.12,k=0.3,m=2,d0=0.08","c=0.6,k=0.6,m=2,d0=0.09","c=0.2,k=0.4,m=3,d0=0.1"
73,1.8250000000000002,-0.01832720348370616,0.043855382608279245,0.03414836902297346,0.06542759985597113,0.03743834540118512,0.06150952970006041,0.05515991591222074,0.0794410485934889
74,1.85,-0.020531199200842145,0.04369812161966633,0.03309989963724063,0.06530345442562804,0.03714812451292387,0.06103052978081956,0.05435869551047933,0.07890685996526894
75,1.875,-0.022716876505061028,0.043539243322948236,0.03204706720115937,0.06517772014129185,0.036856171043693785,0.06054653054441582,0.05355330781249072,0.07836699086047455
76,1.9000000000000001,-0.024882916864078983,0.04337876270054904,0.030990171772470182,0.06505040070176464,0.03656253854490475,0.060057584824763484,0.05274393439903154,0.07782149568999132
77,1.925,-0.027028017294949566,0.0432166947558764,0.0299295132116522,0.06492149984417606,0.036267280243951844,0.059563745839967014,0.05193075623863143,0.07727042924254066
78,1.9500000000000002,-0.029150891138543925,0.043053054512454544,0.028865391102620503,0.06479102134387642,0.0359704490408191,0.059065067186759634,0.051113953658343377,0.0767138466794886
79,1.975,-0.03125026882190794,0.04288785701305972,0.027798104673836806,0.06465896901432903,0.0356720975047579,0.05856160283491503,0.05029370631485271,0.07615180352963254
80,2.0,-0.033324898608050935,0.042721117318858366,0.02672795271985233,0.06452534670700141,0.03537227787103941,0.05805340712163228,0.04947019316592678,0.07558435568396556
81,2.025,-0.035373547332729335,0.04255285050854777,0.02565523352330222,0.06439015831125582,0.035071042037780935,0.05754053474589496,0.04864359244220883,0.07501155939041983
82,2.0500000000000003,-0.03739500112779774,0.04238307167749953,0.024580244777370388,0.0642534077542388,0.03476844156284586,0.057023040762804705,0.04781408161935818,0.07443347124858864
83,2.075,-0.03938806613070926,0.0422117959369056,0.023503283508743495,0.06411509900076967,0.034464527660816605,0.05650098057788987,0.046981837390539787,0.07385014820442835
84,2.1,-0.041351569179757824,0.04203903841292715,0.022424646001072503,0.0639752360532284,0.03415935120004051,0.05597440994139009,0.046147035639265505,0.07326164754493983
85,2.125,-0.043284358494662306,0.04186481424584611,0.021344627718960344,0.06383382295144228,0.03385296269974812,0.055443384942516764,0.045309851412589426,0.07266802689283072
86,2.15,-0.04518530434210637,0.041689138589219556,0.020263523232493197,0.06369086377257198,0.03354541232724363,0.054907962003690795,0.04447045889465989,0.0720693442011586
87,2.1750000000000003,-0.047053299685854415,0.04151202660903692,0.019181626142333957,0.06354636263099639,0.03323674989516694,0.05436819787475743,0.04362903138063009,0.07146565774795542
88,2.2,-0.04888726082107702,0.04133349348288001,0.018099229005395075,0.06340032367819695,0.03292702485882723,0.05382414962717931,0.04278574125092993,0.07085702613083389
89,2.225,-0.05068612799253016,0.04115355439908603,0.01701662326110798,0.06325275110264077,0.03261628631360734,0.053275874648207884,0.04194075994590076,0.07024350826157628
90,2.25,-0.05244886599624074,0.040972224555913365,0.01593409915830685,0.06310364912966306,0.03230458299243886,0.05272343063503432,0.04109425794079546,0.06962516336070608
91,2.275,-0.054174464764366326,0.040789519160710455,0.014851945682743036,0.0629530220213485,0.03199196326334735,0.05216687558891968,0.04024640472114538,0.0690020509520429
92,2.3000000000000003,-0.05586193993290422,0.040605453429087585,0.013770450485247183,0.06280087407641209,0.03167847512706745,0.051606267809305766,0.03939736875849634,0.06837423085724131
93,2.325,-0.05751033339193904,0.04042004258409173,0.01268989981055533,0.0626472096300786,0.031364166214727325,0.05104166588790685,0.038547317486515374,0.06774176319031386
94,2.35,-0.0591187138181295,0.04023330185538437,0.011610578426815208,0.062492033053961595,0.031049083785602182,0.050473128702782616,0.03769641727746967,0.06710470835213896
95,2.375,-0.06068617718914504,0.04004524647842245,0.010532769555788664,0.06233534875594139,0.03073327472493629,0.049900715412393416,0.03684483341907988,0.06646312702495395
96,2.4000000000000004,-0.062211847279777834,0.039855891693642474,0.009456754803765878,0.06217716118004219,0.030416785541833368,0.04932448544963802,0.035992730091748526,0.06581708016683398
97,2.4250000000000003,-0.06369487613946462,0.03966525274564758,0.008382814093206929,0.06201747480630836,0.03009966236721453,0.0487444985158748,0.03514027034616584,0.06516662900615712
98,2.45,-0.0651344445509684,0.039473344882398,0.007311225595125486,0.061856294150679864,0.029781950951843775,0.04816081457492633,0.03428761608129352,0.06451183503605601
99,2.475,-0.06652976246997934,0.03928018335440447,0.006242265662230066,0.06169362376486674,0.029463696664420298,0.047573493847068916,0.033434928022728516,0.06385276000885715
100,2.5,-0.06788006944540867,0.03908578341392507,0.005176208762837055,0.06152946823622288,0.02914494448973732,0.04698259680300655,0.032582365701447465,0.06318946593050719
101,2.5250000000000004,-0.06918463502016198,0.03889016031416521,0.004113327415570016,0.06136383218761889,0.028825739026907007,0.04638818415783102,0.0317300874329331,0.06252201505498797
102,2.5500000000000003,-0.0704427591121893,0.03869332930848087,0.0030538921248595237,0.06119672027731413,0.028506124487651018,0.04579031686496757,0.0308782502966837,0.06185046987872008
103,2.575,-0.07165377237562462,0.03849530564958527,0.001998171317256882,0.06102813719882781,0.02818614469465624,0.04518905611010783,0.03002701011610653,0.061174893134955215
104,2.6,-0.0728170365418382,0.03829610458875867,0.0009464312785758638,0.06085808768080945,0.027865843079995258,0.044584463305129746,0.0291765214387961,0.060495347788158585
105,2.625,-0.07393194474023934,0.038095741375061734,-0.00010106390812470158,0.06068657648690824,0.02754526268361111,0.043976600082005615,0.02832693751719824,0.05981189702838125
106,2.6500000000000004,-0.07499792179868021,0.037894231254552165,-0.0011440524237043477,0.06051360841564192,0.027224446151865953,0.04336552828669853,0.02747841028966038,0.05912460426562292
107,2.6750000000000003,-0.0760144245233234,0.03769158946950479,-0.0021822747732377547,0.06033918830026441,0.026903435736153097,0.04275130997304801,0.026631090361869097,0.05843353312418612
108,2.7,-0.0769809419578506,0.037487831257635044,-0.0032154738454323152,0.060163321008633065,0.02658227329157192,0.04213400739664529,0.02578512698867502,0.057738747437021606
109,2.725,-0.07789699562190175,0.037282971851326,-0.004243394971154793,0.05998601144307475,0.026261000275665292,0.04151368300869875,0.024940668056306167,0.05704031124006597
110,2.75,-0.07876213972864747,0.03707702647685883,-0.005265785981054667,0.05980726454025126,0.02593965774721905,0.0408903994498905,0.024097860064969705,0.056338288766571896
111,2.7750000000000004,-0.07957596138141193,0.03687001035364673,-0.006282397262273083,0.05962708527102396,0.025618286365122943,0.040264219544224156,0.02325684811184258,0.05563274444143113
112,2.8000000000000003,-0.08033808074927457,0.03666193869347255,-0.007292981814225825,0.05944547864031751,0.025296926387292765,0.03963520629286488,0.022417775874451346,0.05492374287549123
113,2.825,-0.0810481512215946,0.03645282669972982,-0.0082972953034498,0.05926244968698288,0.024975617669652866,0.03900342286797183,0.021580785594441345,0.05421134885986611
114,2.85,-0.08170585954141389,0.0362426895666675,-0.009295096117501825,0.059078003483659575,0.024654399665179044,0.03836893260652404,0.020746018061735434,0.05349562736024114
115,2.875,-0.08231092591770757,0.03603154247863821,-0.0102861454178998,0.058892145136636855,0.024333311423000863,0.03773179900414008,0.019913612599082264,0.05277664351117332
116,2.9000000000000004,-0.08286310411646582,0.03581940060935025,-0.011270207192096005,0.05870487978571454,0.024012391587563308,0.037092085708891866,0.019083707046993966,0.05205446261038639
117,2.9250000000000003,-0.08336218153060199,0.03560627912112315,-0.012247048304472844,0.058516212604062624,0.023691678397846996,0.036449856515113954,0.018256437749073384,0.051329150113062674
118,2.95,-0.08380797922869697,0.035392193164147046,-0.013216438546351546,0.05832614879808043,0.023371209686646587,0.03580517535720784,0.017431939537730406,0.05060077162613042
119,2.975,-0.08420035198260173,0.03517715787574555,-0.01417815068500471,0.05813469360725471,0.023051022879906916,0.03515810630344288,0.016610345720287464,0.04986939290254868
120,3.0,-0.08453918827393384,0.03496118837964265,-0.015131960511663824,0.057941852304017306,0.0227311549961164,0.03450871354975374,0.015791788065473697,0.04913507983558929
121,3.0250000000000004,-0.08482441027951682,0.0347442997852331,-0.01607764688851327,0.05774763019360156,0.022411642645757044,0.03385706141353521,0.014976396790307366,0.048397898453116615
122,3.0500000000000003,-0.08505597383582328,0.03452650718685673,-0.01701499179466245,0.0575520326138985,0.022092522030810687,0.03320321432743505,0.014164300547366174,0.047657914911865946
123,3.075,-0.08523386838249741,0.03430782566307651,-0.01794378037108845,0.05735506493531176,0.02177382894432106,0.03254723683314512,0.013355626412444898,0.046915195491720144
124,3.1,-0.08535811688504352,0.03408827027596046,-0.018863800964541166,0.05715673256061215,0.021455598770010978,0.03188919357519181,0.012550499872599832,0.04616980658998609
125,3.125,-0.08542877573678123,0.03386785607036736,-0.019774845170403964,0.056957040924791126,0.021137866481954252,0.031229149294726116,0.011749044814579373,0.045421814715670715
126,3.1500000000000004,-0.0854459346401805,0.03364659807323638,-0.02067670787450277,0.056755995494913815,0.02082066664430185,0.030567168823313836,0.01095138351363984,0.04467128648375704
127,3.1750000000000003,-0.0854097164677015,0.03342451129288058,-0.021569187293856738,0.05655360176997105,0.02050403341106175,0.029903317076726717,0.010157636622746019,0.043918288609481264
128,3.2,-0.08532027710227794,0.03320161071828425,-0.022452085016364566,0.056349865280730715,0.020188000525932035,0.02923765904873505,0.009367923162155305,0.04316288790261079
129,3.225,-0.0851778052575938,0.032977911318404295,-0.02332520603941988,0.05614479158958846,0.019872601322186597,0.02857025980490214,0.00858236050938476,0.04240515126172408
130,3.25,-0.08498252227831636,0.032753428041475456,-0.02418835880745031,0.05593838629041758,0.019557868722613083,0.027901184476381468,0.0078010643895600395,0.041645145668492464
131,3.2750000000000004,-0.08473468192046024,0.032528175814319535,-0.025041355248374735,0.05573065500841811,0.01924383523950252,0.027230498253716918,0.007024148866144915,0.040882938181964756
132,3.3000000000000003,-0.08443457011206904,0.032302169541658675,-0.02588401080897337,0.055521603399965376,0.018930532974690092,0.026558266380646827,0.00625172633205062,0.04011859593285482
133,3.325,-0.08408250469441315,0.032075424105432515,-0.026716144489166413,0.05531123715245762,0.01861799361964653,0.025884554147912305,0.005483907501123529,0.039352186117832574
134,3.35,-0.08367883514391397,0.03184795436411947,-0.027537578875196117,0.05509956198416298,0.01830624845561966,0.025209426887070268,0.004720801400010222,0.03858377599381927
135,3.375,-0.0832239422750163,0.031619775152062,-0.02834814017170854,0.054886583644065776,0.017995328353825557,0.02453294996431221,0.0039625153603984895,0.03781343287228707
136,3.4000000000000004,-0.0827182379242416,0.031390901278795943,-0.029147658232730984,0.05467230791171204,0.017685263775688787,0.023855188774288785,0.003209155011632793,0.03704122411356362
137,3.4250000000000003,-0.0821621646156669,0.03116134752838398,-0.02993596659154146,0.054456740597054444,0.01737608477313132,0.023176208733941106,0.002460824273703022,0.03626721712114206
138,3.45,-0.08155619520808377,0.030931128658753144,-0.030712902489427218,0.05423988754029635,0.01706782098890927,0.022496075276339015,0.0017176253506048218,0.035491479335996966
139,3.475,-0.08090083252410417,0.03070025940103642,-0.03147830690332904,0.05402175461173521,0.016760501656997457,0.021814853844527426,0.0009796587240701838,0.034714078230906414
140,3.5,-0.08019660896148915,0.030468754458918525,-0.03223202457236894,0.053802347711605455,0.01645415560302076,0.021132609885380477,0.00024702314766660016,0.03393508130478112
141,3.5250000000000004,-0.07944408608698748,0.030236628507985835,-0.03297390402325884,0.053581672769920374,0.016148811244732116,0.02044940884346493,-0.0004801843587370028,0.033154556077000796
142,3.5500000000000003,-0.07864385421298191,0.03000389619508044,-0.03370379759458825,0.053359735746313544,0.015844496592536415,0.019765316154912917,-0.0012018685141390107,0.03237257008175799
143,3.575,-0.07779653195724934,0.0297705721376584,-0.03442156145998931,0.05313654262987956,0.015541239250059846,0.019080397241304423,-0.0019179357812105547,0.03158919086241043
144,3.6,-0.07690276578615274,0.02953667092315219,-0.035127055650177624,0.052912099439013885,0.015239066414764198,0.018394717503560587,-0.002628294370739208,0.03080448596584188
145,3.625,-0.07596322954159074,0.029302207108337353,-0.035820144073867986,0.05268641222125226,0.01493800487860558,0.01770834231584793,-0.0033328542457129397,0.030018522936832014
146,3.6500000000000004,-0.07497862395204108,0.02906719521870343,-0.0365006945375642,0.052459487053109384,0.014638081028736993,0.01702133701949426,-0.004031527125046365,0.02923136931243592
147,3.6750000000000003,-0.07394967612804261,0.02883164974782903,-0.03716857876422245,0.05223133003991675,0.014339320848254235,0.016333766916916907,-0.0047242264869510435,0.028443092616373733
148,3.7,-0.07287713904246942,0.028595585156761236,-0.03782367241078795,0.052001947315660046,0.014041749916984682,0.015645697265563377,-0.0054108675719520775,0.027653760353430472
149,3.725,-0.07176179099596021,0.02835901587339928,-0.038465855084605344,0.05177134504281584,0.013745393412318403,0.014957193271865609,-0.006091367385552857,0.02686344000386687
150,3.75,-0.07060443506787274,0.02812195629188248,-0.03909501035870289,0.05153952941218748,0.01345027611008099,0.014268320085208066,-0.006765644700550209,0.02607219901784163
151,3.7750000000000004,-0.0694058985531429,0.02788442077198246,-0.03971102578595146,0.05130650664274048,0.013156422385447647,0.013579142791909917,-0.007433620059002252,0.025280104809845466
152,3.8000000000000003,-0.06816703238543476,0.027646423638499718,-0.04031379291209915,0.05107228298143728,0.0128638562138981,0.01288972640922248,-0.00809521577385093,0.024487224753147286
153,3.825,-0.06688871054697572,0.027407979180664514,-0.040903207287683055,0.0508368647030712,0.012572601172211643,0.012200135879341939,-0.008750355930201655,0.0236936261742531
154,3.85,-0.06557182946547899,0.0271691016515421,-0.04147916847881968,0.0506002581100999,0.01228268043950191,0.011510436063438162,-0.009398966386262532,0.02289937634737821
155,3.875,-0.06421730739856144,0.02692980526744226,-0.04204158007687584,0.0503624695324782,0.011994116798290745,0.010820691735699947,-0.010040974773944953,0.022104542488932573
156,3.9000000000000004,-0.06282608380607281,0.02669010420733327,-0.04259034970702249,0.05012350532749017,0.011706932635620799,0.010130967577397551,-0.01067631049912879,0.02130919175202055
157,3.9250000000000003,-0.06139911871075764,0.026450012612260255,-0.043125389035673596,0.049883371879580765,0.011421149944206233,0.009441328170962583,-0.011304904741594058,0.020513391220955003
158,3.95,-0.05993739204767862,0.026209544584767798,-0.04364661377681344,0.04964207560018661,0.011136790323620948,0.008751837994086105,-0.011926690454621686,0.01971720790578599
159,3.975,-0.058441903002835395,0.025968714188327167,-0.04415394369721459,0.049399622927566375,0.010853874981523933,0.008062561413835491,-0.012541602364266245,0.018920708736845086
160,4.0,-0.05691366934141852,0.025727535446767737,-0.04464730262055069,0.04915602032663044,0.010572424734921182,0.007373562680790387,-0.013149576968302502,0.01812396055930527
161,4.025,-0.05535372672614398,0.025486022343712982,-0.04512661843040712,0.04891127428877004,0.010292460011463608,0.006684905923198357,-0.013750552534849341,0.01732703012775695
162,4.05,-0.053763128026117823,0.025244188822020883,-0.04559182307219382,0.048665391331685584,0.01001400085078055,0.005996655141150791,-0.01434446910067304,0.01652998410080072
163,4.075,-0.05214294261668704,0.025002048783228696,-0.04604285255396412,0.048418377999214696,0.009737066905848102,0.005308874200779497,-0.014931268469173026,0.015732889035656752
164,4.1000000000000005,-0.05049425567073548,0.024759616087002265,-0.04647964694614438,0.048170240861159445,0.009461677444392077,0.004621626828474668,-0.015510894208052364,0.014935811382792152
165,4.125,-0.048818167441888626,0.024516904550589767,-0.04690215038017891,0.047920986513112995,0.009187851350324912,0.003934976605124477,-0.01608329164667643,0.01413881748056556
166,4.15,-0.047115792540094535,0.024273927948279934,-0.04731031104609529,0.04767062157628578,0.008915607125215885,0.0032489869603767618,-0.016648407873122058,0.013341973549890453
167,4.175,-0.04538825920005368,0.02403070001086477,-0.04770408118899529,0.04741915269733105,0.00864496288979444,0.0025637211669240923,-0.017206191730920254,0.012545345688916906
168,4.2,-0.04363670854296961,0.02378723442510675,-0.048083417104477055,0.047166586548169735,0.008375936385485746,0.0018792423348113622,-0.01775659381549547,0.011748999867732477
169,4.2250000000000005,-0.04186229383210053,0.02354354483321051,-0.04844827913299421,0.046912929825814964,0.008108544975978262,0.0011956134057676477,-0.018299566470303907,0.010953001923082541
170,4.25,-0.04006617972259009,0.023299644832299144,-0.04879863165315794,0.0466581892521958,0.007842805648822731,0.0005128971475621446,-0.018835063782674504,0.010157417553110693
171,4.275,-0.03824954150606042,0.023055547973894818,-0.049134443073988426,0.04640237157398047,0.00757873501706183,-0.0001688438516151422,-0.019363041579355058,0.00936231231211906
172,4.3,-0.036413564350453245,0.02281126776340416,-0.04945568582612231,0.04614548356239926,0.007316349320890441,-0.0008495471887473028,-0.019883457421766733,0.008567751605349862
173,4.325,-0.034559442535602954,0.022566817659607986,-0.04976233635198264,0.04588753201306641,0.007055664429345601,-0.001529150651559043,-0.020396270600970153,0.007773800683787516
174,4.3500000000000005,-0.03268837868503196,0.022322211074155718,-0.0500543750949188,0.045628523745801876,0.006796695842025916,-0.002207592224058519,-0.02090144213234568,0.006980524638982654
175,4.375,-0.030801582994455602,0.022077461371064262,-0.05033178648732333,0.04536846560445243,0.00653945869083972,-0.002884810092052948,-0.02139893474999169,0.006187988397897844
176,4.4,-0.028900272457486526,0.02183258186622146,-0.050594558937733666,0.04510736445671205,0.006283967741781599,-0.0035607426486367,-0.021888712900843477,0.005396256717775606
177,4.425,-0.026985670089030574,0.021587585826894115,-0.050842684816925915,0.044845227193941996,0.006030237396736798,-0.004235328499651908,-0.022370742738516167,0.00460539418102932
178,4.45,-0.025059004146861696,0.021342486471240634,-0.05107616044300944,0.04458206073099028,0.005778281695312881,-0.004908506469120926,-0.02284499211687499,0.003815465190156569
179,4.4750000000000005,-0.023121507351869266,0.02109729696782818,-0.05129498606552998,0.04431787200601059,0.005528114316698357,-0.005580215604650239,-0.02331143058333564,0.0030265339626770606
180,4.5,-0.021174416107465878,0.02085203043515443,-0.051499165848589885,0.04405266798028073,0.005279748581547428,-0.006250395182805173,-0.02377002937189876,0.0022386645260930606
181,4.525,-0.01921896971864528,0.02060669994117397,-0.051688707852994585,0.04378645563802046,0.00503319745389076,-0.00691898471445544,-0.02422076139592112,0.0014519207128750125
182,4.55,-0.01725640961118042,0.020361318502829236,-0.051863624017433434,0.043519241986208976,0.004788473543071568,-0.007585923950090233,-0.02466360124062729,0.0006663661554713486
183,4.575,-0.015287978551445616,0.02011589908558601,-0.05202393013870508,0.04325103405440171,0.00454558910570644,-0.00825115288510354,-0.025098525155364978,-0.00011793571865667374
184,4.6000000000000005,-0.013314919867351293,0.019870454602973684,-0.05216964585099571,0.04298183889454689,0.0043045560476706775,-0.008914611765047813,-0.02552551104560712,-0.0009009216919748306
185,4.625,-0.011338476670872807,0.01962499791612999,-0.05230079460422069,0.042711663580801223,0.004065385926107366,-0.009576241090857071,-0.025944538464704726,-0.0016825287617898965
186,4.65,-0.009359891082654895,0.01937954183335033,-0.05241740364143868,0.042440515209345435,0.0038280899514599002,-0.010235981624037797,-0.026355588605393287,-0.002462694145137955
187,4.675,-0.007380403459172404,0.01913409910964189,-0.052519503975348714,0.042168400898199176,0.0035926789895274814,-0.010893774391827775,-0.026758644291056555,-0.0032413552836457055
188,4.7,-0.0054012516229201175,0.018888682446282223,-0.05260713036388005,0.04189532778703543,0.0033591635635427703,-0.01154956069232237,-0.02715368996675097,-0.0040184498483655405
189,4.7250000000000005,-0.00342367009610778,0.018643304490382494,-0.052680321284885576,0.04162130303699446,0.0031275538562718173,-0.012203282099567543,-0.027540711689994102,-0.004793915744583056
190,4.75,-0.0014488893383277819,0.018397977834455407,-0.05273911890994908,0.041346333830497385,0.002897859712135192,-0.012854880468619618,-0.027919697121320915,-0.005567691116597237
191,4.775,0.0005218650113382114,0.018152715015987704,-0.052783569077317315,0.04107042737105909,0.0026700906393501453,-0.013504297940571097,-0.02829063551461101,-0.006339714352472749
192,4.800000000000001,0.002487372887310047,0.017907528517017355,-0.05281372126396779,0.04079359088310092,0.002444255812093373,-0.014151476947541973,-0.02865351770719064,-0.007109924088764087
193,4.825,0.00444642054514216,0.017662430763715358,-0.0528296285568235,0.040515831611762636,0.0022203640726836562,-0.014796360217636492,-0.029008336109712738,-0.007878259215210766
194,4.8500000000000005,0.0063978013033439834,0.017417434125972152,-0.0528313476231258,0.040237156822714164,0.001998423933784162,-0.01543889077986467,-0.029355084695818916,-0.008644658879404576
195,4.875,0.008340316278938827,0.017172550916988792,-0.05281893867997724,0.039957573801966795,0.0017784435806238326,-0.016079011969028133,-0.029693758991586414,-0.009409062491426281
196,4.9,0.010272775116319815,0.016927793392872568,-0.052792465463065555,0.0396770898556839,0.0015604308732372974,-0.016716667430570445,-0.03002435606476419,-0.010171409728453883
197,4.925000000000001,0.012193996708961532,0.0166831737522375,-0.052751995194581264,0.039395712309991344,0.0013443933487230799,-0.01735180112539031,-0.030346874513801386,-0.010931640539340315
198,4.95,0.014102809913557918,0.016438704135809345,-0.0526975985503404,0.03911344851078732,0.001130338223519407,-0.017984357334618676,-0.030661314456671744,-0.011689695149161126
199,4.9750000000000005,0.015998054256157752,0.016194396626035217,-0.052629349626124915,0.03883030582355179,0.000918272395697249,-0.01861428066435846,-0.030967677519497906,-0.012445514063731592
200,5.0,0.017878580629876656,0.01595026324669805,-0.05254732590325275,0.03854629163315556,0.0007082024472702439,-0.019241516050386584,-0.03126596682497868,-0.0131990380740927
201,5.025,0.01974325198377318,0.015706315962535484,-0.0524516082133905,0.038261413343668886,0.0005001346465208088,-0.019866008762818257,-0.031556186980623506,-0.013950208260966558
202,5.050000000000001,0.021590944002478022,0.015462566678863572,-0.05234228070262095,0.037975678378169786,0.000294074950342226,-0.020487704410732888,-0.03183834406679735,-0.014698965999179147
203,5.075,0.023420545776178248,0.015219027241205043,-0.052219430794778414,0.03768909417855171,9.00290065961484e-05,-0.021106548946761176,-0.032112445624579794,-0.01544525296205249
204,5.1000000000000005,0.025230960460560687,0.014975709434922276,-0.052083149154064756,0.03740166820533099,-0.0001119978435150042,-0.021722488671633587,-0.032378500643442096,-0.016189011125763743
205,5.125,0.02702110592632748,0.014732624984854906,-0.05193352964695944,0.03711340793745384,-0.00031200056306097913,-0.02233547023868869,-0.0326365195487456,-0.01693018277367218
206,5.15,0.028789915397906134,0.014489785554962067,-0.051770669303436226,0.036824320872102995,-0.0005099744169826758,-0.022945440658342437,-0.032886514189065436,-0.01766871050061332
207,5.175000000000001,0.03053633808097967,0.014247202747969312,-0.05159466827750045,0.03653441452450389,-0.0007059149696773417,-0.02355234730251671,-0.033128497823343164,-0.01840453721716002
208,5.2,0.03225933977847585,0.014004888105020185,-0.05140562980706,0.03624369642773057,-0.0008998180825706408,-0.02415613790902782,-0.033362485107871764,-0.019137606153850018
209,5.2250000000000005,0.0339579034946583,0.013762853105332378,-0.05120366017314366,0.03595217413251104,-0.0010916799116759267,-0.024756760585933808,-0.03358849208311713,-0.01986786086538012
